time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-05-08T22:24:27.000Z,33.943128,-84.214430,270.0,11.0,301.7,5.75,0,gps,1.2,0.8,1.5,-26.0,,,,96,
2019-05-08T22:24:29.000Z,33.943281,-84.214630,271.0,12.0,268.5,6.25,0,gps,1.1,0.8,1.4,-26.0,,,,96,
2019-05-08T22:24:31.000Z,33.943192,-84.214751,271.0,13.0,231.2,7.75,0,gps,1.1,0.8,1.4,-26.0,,,,96,
2019-05-08T22:24:33.000Z,33.943098,-84.214874,271.0,15.0,229.7,7.75,0,gps,1.2,0.8,1.4,-26.0,,,,96,
2019-05-08T22:24:36.000Z,33.942858,-84.215138,271.0,15.0,221.0,11.0,0,gps,1.0,0.9,1.3,-26.0,,,,96,
2019-05-08T22:24:39.000Z,33.942664,-84.215247,271.0,17.0,216.4,8.25,2,gps,1.7,0.9,1.9,-26.0,,,,96,
2019-05-08T22:24:42.000Z,33.942506,-84.215348,271.0,19.0,212.9,6.75,4,gps,1.7,0.9,1.9,-26.0,,,,96,
2019-05-08T22:24:45.000Z,33.942336,-84.215374,270.0,19.0,214.6,5.5,4,gps,1.4,0.8,1.6,-26.0,,,,96,
2019-05-08T22:24:48.000Z,33.942254,-84.215474,271.0,15.0,202.3,2.5,3,gps,1.4,0.8,1.6,-26.0,,,,96,
2019-05-08T22:24:50.000Z,33.942232,-84.215449,272.0,14.0,206.4,0.75,0,gps,1.1,0.9,1.4,-26.0,,,,96,
2019-05-08T22:24:53.000Z,33.942241,-84.215443,272.0,22.0,82.2,0.25,2,gps,1.1,0.9,1.4,-26.0,,,,96,
2019-05-08T22:24:56.000Z,33.942202,-84.215456,273.0,22.0,247.1,1.5,2,gps,1.0,0.9,1.4,-26.0,,,,96,
2019-05-08T22:24:59.000Z,33.942195,-84.215508,272.0,15.0,255.2,1.5,2,gps,1.3,0.9,1.6,-26.0,,,,96,
2019-05-08T22:25:02.000Z,33.942233,-84.215241,271.0,14.0,,0.0,6,gps,1.4,1.0,1.7,-26.0,,,,96,
2019-05-08T22:25:04.000Z,33.942246,-84.215258,271.0,14.0,287.7,0.75,0,gps,1.4,0.9,1.7,-26.0,,,,96,
2019-05-08T22:25:13.000Z,33.942469,-84.216002,268.0,19.0,285.5,8.25,6,gps,1.4,0.9,1.7,-26.0,,,,96,
2019-05-08T22:25:15.000Z,33.942576,-84.216232,268.0,14.0,294.4,10.5,0,gps,1.0,0.8,1.3,-26.0,,,,96,
2019-05-08T22:25:18.000Z,33.942875,-84.216677,267.0,12.0,303.5,13.75,6,gps,1.0,0.8,1.3,-26.0,,,,96,
2019-05-08T22:25:20.000Z,33.943023,-84.216943,267.0,13.0,303.2,14.75,0,gps,1.0,0.8,1.3,-26.0,,,,96,
2019-05-08T22:25:25.000Z,33.943614,-84.217710,269.0,27.0,303.3,14.5,9,gps,1.1,0.8,1.4,-26.0,,,,96,
2019-05-08T22:25:28.000Z,33.943761,-84.218249,276.0,18.0,293.0,15.5,6,gps,1.3,0.9,1.6,-26.0,,,,96,
2019-05-08T22:25:31.000Z,33.943882,-84.218758,276.0,18.0,291.7,17.0,6,gps,1.2,0.8,1.4,-26.0,,,,96,
2019-05-08T22:25:34.000Z,33.943982,-84.219288,271.0,13.0,289.2,18.0,6,gps,1.1,0.8,1.4,-26.0,,,,96,
2019-05-08T22:25:36.000Z,33.944075,-84.219644,271.0,15.0,287.5,17.25,0,gps,1.1,0.8,1.4,-26.0,,,,96,
2019-05-08T22:25:39.000Z,33.944238,-84.220254,272.0,15.0,285.4,19.0,6,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:25:42.000Z,33.944394,-84.220967,271.0,15.0,282.2,20.25,5,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:25:46.000Z,33.944559,-84.221732,270.0,14.0,285.7,18.0,3,gps,1.2,0.8,1.4,-26.0,,,,95,
2019-05-08T22:25:49.000Z,33.944690,-84.222379,269.0,18.0,284.9,19.25,1,gps,1.6,1.0,1.8,-26.0,,,,95,
2019-05-08T22:25:52.000Z,33.944836,-84.222972,266.0,17.0,285.7,18.75,3,gps,1.6,1.0,1.8,-26.0,,,,95,
2019-05-08T22:25:55.000Z,33.944973,-84.223586,275.0,25.0,289.0,18.25,6,gps,1.6,1.0,1.8,-26.0,,,,95,
2019-05-08T22:25:59.000Z,33.945377,-84.224299,269.0,25.0,302.1,19.5,9,gps,1.6,1.0,1.8,-26.0,,,,95,
2019-05-08T22:26:02.000Z,33.945664,-84.224787,269.0,21.0,305.2,18.75,4,gps,1.0,0.9,1.4,-26.0,,,,95,
2019-05-08T22:26:05.000Z,33.945981,-84.225327,263.0,12.0,304.7,20.75,4,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:26:07.000Z,33.946197,-84.225679,264.0,14.0,306.3,20.5,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:26:10.000Z,33.946570,-84.226247,264.0,14.0,308.1,21.5,6,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:26:12.000Z,33.946735,-84.226546,265.0,13.0,306.9,19.75,0,gps,1.5,0.8,1.8,-26.0,,,,95,
2019-05-08T22:26:14.000Z,33.946954,-84.226879,265.0,16.0,308.1,20.0,0,gps,1.7,0.9,2.0,-26.0,,,,95,
2019-05-08T22:26:16.000Z,33.947203,-84.227210,267.0,13.0,301.2,19.25,0,gps,1.4,0.9,1.6,-26.0,,,,95,
2019-05-08T22:26:18.000Z,33.947324,-84.227605,265.0,13.0,297.2,18.5,0,gps,1.4,0.9,1.7,-26.0,,,,95,
2019-05-08T22:26:20.000Z,33.947461,-84.227994,264.0,13.0,294.6,19.25,0,gps,1.3,0.9,1.6,-26.0,,,,95,
2019-05-08T22:26:23.000Z,33.947713,-84.228577,262.0,11.0,298.7,20.0,7,gps,1.3,0.9,1.6,-26.0,,,,95,
2019-05-08T22:26:25.000Z,33.947869,-84.228943,261.0,11.0,299.6,19.75,0,gps,1.2,0.9,1.5,-26.0,,,,95,
2019-05-08T22:26:29.000Z,33.948141,-84.229706,259.0,12.0,293.8,18.75,5,gps,1.2,0.9,1.5,-26.0,,,,95,
2019-05-08T22:26:31.000Z,33.948283,-84.230038,259.0,11.0,298.8,16.75,0,gps,1.3,0.9,1.6,-26.0,,,,95,
2019-05-08T22:26:33.000Z,33.948418,-84.230335,259.0,12.0,299.3,15.5,0,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:26:36.000Z,33.948560,-84.230739,259.0,12.0,300.7,14.75,10,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:26:38.000Z,33.948572,-84.230904,257.0,11.0,297.0,10.5,0,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:26:40.000Z,33.948658,-84.231104,257.0,12.0,297.1,10.5,0,gps,1.2,0.8,1.5,-26.0,,,,95,
2019-05-08T22:26:43.000Z,33.948858,-84.231287,260.0,10.0,303.6,5.75,0,gps,1.2,0.8,1.5,-26.0,,,,95,
2019-05-08T22:26:45.000Z,33.948902,-84.231399,260.0,12.0,298.5,5.75,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:26:47.000Z,33.948949,-84.231505,260.0,14.0,297.8,5.75,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:26:48.402Z,33.948881,-84.231469,262.0,5.0,292.4,1.25,1,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:26:49.747Z,33.948868,-84.231493,262.0,6.0,237.6,2.5,10,gps,1.0,0.8,1.2,-26.0,,,,95,
2019-05-08T22:26:51.106Z,33.948851,-84.231526,261.0,9.0,237.6,2.5,0,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:26:54.000Z,33.948881,-84.231496,265.0,8.0,237.6,0.5,0,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:26:55.527Z,33.948875,-84.231492,265.0,9.0,237.6,0.5,10,gps,1.1,0.8,1.3,-26.0,,,,95,
2019-05-08T22:26:58.000Z,33.948886,-84.231481,265.0,9.0,,0.0,0,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:26:58.864Z,33.948885,-84.231482,265.0,8.0,,0.0,7,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:27:00.260Z,33.948883,-84.231483,265.0,9.0,,0.0,0,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:27:02.407Z,33.948843,-84.231453,264.0,6.0,237.6,0.75,0,gps,1.5,0.9,1.7,-26.0,,,,95,
2019-05-08T22:27:03.739Z,33.948837,-84.231444,264.0,7.0,237.6,0.75,10,gps,1.2,0.8,1.4,-26.0,,,,95,
2019-05-08T22:27:07.000Z,33.948908,-84.231446,267.0,5.0,237.6,0.5,0,gps,1.2,0.8,1.4,-26.0,,,,95,
2019-05-08T22:27:07.896Z,33.948934,-84.231450,267.0,5.0,237.6,0.5,7,gps,1.2,0.8,1.4,-26.0,,,,95,
2019-05-08T22:27:09.330Z,33.948926,-84.231456,264.0,6.0,237.6,0.75,0,gps,1.2,0.8,1.4,-26.0,,,,95,
2019-05-08T22:27:11.397Z,33.948944,-84.231504,266.0,6.0,275.5,2.75,3,gps,1.5,0.9,1.7,-26.0,,,,95,
2019-05-08T22:27:13.637Z,33.949014,-84.231653,266.0,6.0,294.6,8.5,0,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:27:14.867Z,33.949179,-84.231922,264.0,8.0,292.9,9.75,0,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:27:18.000Z,33.949264,-84.232219,265.0,7.0,296.7,12.0,0,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:27:18.932Z,33.949308,-84.232324,265.0,8.0,296.8,12.0,10,gps,1.0,0.8,1.2,-26.0,,,,95,
2019-05-08T22:27:22.000Z,33.949510,-84.232736,265.0,9.0,298.3,13.0,0,gps,1.0,0.8,1.2,-26.0,,,,95,
2019-05-08T22:27:22.871Z,33.949558,-84.232843,265.0,9.0,298.2,13.0,8,gps,1.0,0.8,1.2,-26.0,,,,95,
2019-05-08T22:27:26.000Z,33.949694,-84.233235,266.0,8.0,293.5,13.25,0,gps,1.0,0.8,1.2,-26.0,,,,95,
2019-05-08T22:27:26.878Z,33.949736,-84.233351,266.0,8.0,293.5,13.25,10,gps,1.1,0.8,1.3,-26.0,,,,95,
2019-05-08T22:27:30.000Z,33.949844,-84.233686,261.0,7.0,291.4,12.75,0,gps,1.1,0.8,1.3,-26.0,,,,95,
2019-05-08T22:27:31.017Z,33.949887,-84.233816,260.0,8.0,291.5,12.75,10,gps,1.1,0.7,1.3,-26.0,,,,95,
2019-05-08T22:27:34.000Z,33.950015,-84.234201,259.0,9.0,294.1,13.75,0,gps,1.1,0.7,1.3,-26.0,,,,95,
2019-05-08T22:27:36.000Z,33.950124,-84.234486,259.0,10.0,294.6,14.25,0,gps,1.1,0.7,1.3,-26.0,,,,95,
2019-05-08T22:27:36.838Z,33.950168,-84.234604,260.0,9.0,294.6,14.25,6,gps,1.1,0.7,1.3,-26.0,,,,95,
2019-05-08T22:27:40.000Z,33.950357,-84.234819,260.0,9.0,325.6,8.0,0,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:27:42.000Z,33.950485,-84.234853,259.0,12.0,351.7,7.0,10,gps,1.1,0.7,1.3,-26.0,,,,95,
2019-05-08T22:27:44.000Z,33.950635,-84.234846,260.0,14.0,14.4,8.5,0,gps,1.4,0.8,1.6,-26.0,,,,95,
2019-05-08T22:27:47.000Z,33.951021,-84.234758,264.0,12.0,10.9,13.25,5,gps,1.4,0.8,1.6,-26.0,,,,95,
2019-05-08T22:27:49.000Z,33.951271,-84.234689,264.0,15.0,15.1,14.5,0,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:27:52.000Z,33.951764,-84.234509,263.0,14.0,15.5,17.25,5,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:27:54.000Z,33.952100,-84.234370,264.0,14.0,18.7,18.0,0,gps,0.7,0.7,1.0,-26.0,,,,95,
2019-05-08T22:27:56.000Z,33.952387,-84.234180,263.0,15.0,24.6,18.75,0,gps,1.3,0.7,1.5,-26.0,,,,95,
2019-05-08T22:27:59.000Z,33.952836,-84.234020,266.0,15.0,20.8,15.5,5,gps,0.8,0.7,1.1,-26.0,,,,95,
2019-05-08T22:28:01.000Z,33.952975,-84.233943,265.0,13.0,25.6,10.25,0,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:28:03.000Z,33.953107,-84.233898,266.0,11.0,21.9,7.5,0,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:28:05.000Z,33.953209,-84.233811,265.0,13.0,27.6,7.0,0,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:28:07.000Z,33.953168,-84.233852,261.0,9.0,22.5,3.75,0,gps,1.2,0.9,1.5,-26.0,,,,95,
2019-05-08T22:28:08.824Z,33.953186,-84.233856,262.0,8.0,24.4,1.0,5,gps,1.0,0.9,1.3,-26.0,,,,95,
2019-05-08T22:28:10.215Z,33.953199,-84.233850,262.0,8.0,24.4,1.0,3,gps,0.9,0.9,1.2,-26.0,,,,95,
2019-05-08T22:28:11.545Z,33.953210,-84.233843,262.0,9.0,24.4,1.0,0,gps,0.9,0.9,1.2,-26.0,,,,95,
2019-05-08T22:28:15.000Z,33.953156,-84.233848,258.0,8.0,,0.0,6,gps,0.9,0.9,1.2,-26.0,,,,95,
2019-05-08T22:28:17.000Z,33.953158,-84.233813,257.0,10.0,,0.0,0,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:28:19.000Z,33.953208,-84.233784,254.0,12.0,,0.0,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:28:21.000Z,33.953207,-84.233788,255.0,14.0,,0.0,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:28:23.000Z,33.953211,-84.233789,256.0,14.0,,0.0,0,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:28:31.000Z,33.953493,-84.233674,278.0,15.0,26.3,16.0,6,gps,0.8,0.8,1.2,-26.0,,,,95,
2019-05-08T22:28:34.000Z,33.954115,-84.233221,257.0,19.0,23.8,18.75,6,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:28:37.000Z,33.954779,-84.232838,247.0,25.0,22.1,22.0,7,gps,0.8,0.8,1.2,-26.0,,,,95,
2019-05-08T22:28:40.000Z,33.955224,-84.232586,246.0,21.0,25.2,19.0,5,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:28:43.000Z,33.955879,-84.232193,241.0,20.0,28.8,20.5,6,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:28:46.000Z,33.956360,-84.231862,241.0,20.0,31.1,20.25,5,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:28:49.000Z,33.956956,-84.231451,241.0,21.0,33.0,22.75,4,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:28:52.000Z,33.957378,-84.231037,241.0,16.0,38.1,21.25,4,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:28:55.000Z,33.957941,-84.230657,246.0,19.0,33.0,21.5,4,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:28:58.000Z,33.958357,-84.230280,251.0,21.0,39.6,20.5,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:29:01.000Z,33.958789,-84.229813,251.0,21.0,41.2,21.0,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:29:04.000Z,33.959350,-84.229414,253.0,25.0,38.1,22.25,4,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:29:07.000Z,33.959767,-84.228829,253.0,24.0,41.9,22.0,4,gps,1.1,0.9,1.4,-26.0,,,,95,
2019-05-08T22:29:10.000Z,33.960200,-84.228349,255.0,20.0,44.7,22.0,4,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:29:13.000Z,33.960718,-84.227830,260.0,11.0,42.5,22.75,4,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:29:15.000Z,33.961027,-84.227506,260.0,11.0,41.4,22.5,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:29:18.000Z,33.961542,-84.227040,260.0,11.0,40.2,23.25,4,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:29:20.000Z,33.961873,-84.226768,260.0,11.0,40.6,23.0,0,gps,1.1,0.8,1.4,-26.0,,,,95,
2019-05-08T22:29:22.000Z,33.962167,-84.226450,259.0,9.0,39.3,23.25,0,gps,1.1,0.9,1.4,-26.0,,,,95,
2019-05-08T22:29:22.863Z,33.962305,-84.226315,259.0,8.0,39.3,23.25,6,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:29:24.203Z,33.962522,-84.226102,259.0,9.0,39.3,23.25,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:29:26.408Z,33.962962,-84.225733,260.0,7.0,38.0,23.75,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:29:27.763Z,33.963191,-84.225518,260.0,8.0,38.0,23.75,7,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:29:29.111Z,33.963419,-84.225304,260.0,9.0,38.0,23.75,0,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:29:31.408Z,33.963716,-84.224877,265.0,7.0,34.7,23.5,0,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:29:32.768Z,33.963954,-84.224680,265.0,8.0,34.6,23.5,9,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:29:36.000Z,33.964565,-84.224251,270.0,13.0,31.2,23.75,0,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:29:38.000Z,33.964920,-84.223992,271.0,16.0,28.8,23.0,0,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:29:41.000Z,33.965437,-84.223647,271.0,11.0,27.6,21.25,6,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:29:43.000Z,33.965783,-84.223396,274.0,11.0,27.5,22.0,0,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:29:45.000Z,33.966138,-84.223131,274.0,12.0,29.5,21.5,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:29:48.000Z,33.966561,-84.222827,278.0,11.0,23.3,20.5,8,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:29:50.000Z,33.966864,-84.222679,279.0,14.0,22.1,18.75,0,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:29:53.000Z,33.967282,-84.222472,275.0,12.0,20.3,14.25,2,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:29:55.000Z,33.967486,-84.222381,278.0,13.0,20.3,13.25,0,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:29:58.000Z,33.967675,-84.222347,279.0,12.0,19.7,9.25,7,gps,1.2,0.9,1.5,-26.0,,,,95,
2019-05-08T22:30:00.000Z,33.967833,-84.222264,279.0,16.0,21.0,9.0,0,gps,1.1,0.9,1.4,-26.0,,,,95,
2019-05-08T22:30:03.000Z,33.967906,-84.222245,283.0,17.0,16.5,5.25,6,gps,1.1,0.9,1.4,-26.0,,,,95,
2019-05-08T22:30:06.000Z,33.968038,-84.222153,284.0,18.0,18.9,4.75,4,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:30:09.000Z,33.968051,-84.222172,286.0,14.0,10.2,1.5,8,gps,1.7,0.8,1.8,-26.0,,,,95,
2019-05-08T22:30:12.000Z,33.968014,-84.222193,285.0,13.0,,0.0,4,gps,0.9,0.7,1.2,-26.0,,,,95,
2019-05-08T22:30:14.000Z,33.967998,-84.222199,285.0,11.0,,0.0,0,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:30:16.000Z,33.968000,-84.222198,285.0,11.0,,0.0,0,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:30:18.000Z,33.968020,-84.222192,286.0,13.0,,0.0,0,gps,1.6,0.8,1.8,-26.0,,,,95,
2019-05-08T22:30:21.000Z,33.968042,-84.222178,287.0,14.0,,0.0,2,gps,1.2,0.8,1.5,-26.0,,,,95,
2019-05-08T22:30:23.000Z,33.968087,-84.222155,286.0,15.0,22.1,9.75,0,gps,1.4,0.8,1.6,-26.0,,,,95,
2019-05-08T22:30:26.000Z,33.968683,-84.221893,283.0,18.0,19.6,13.5,6,gps,1.4,0.8,1.6,-26.0,,,,95,
2019-05-08T22:30:29.000Z,33.969185,-84.221728,287.0,15.0,18.6,12.25,7,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:30:32.000Z,33.969459,-84.221679,287.0,17.0,15.4,9.5,5,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:30:35.000Z,33.969623,-84.221618,292.0,23.0,16.1,5.25,6,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:30:38.000Z,33.969757,-84.221632,291.0,24.0,2.4,4.25,5,gps,0.8,0.7,1.1,-26.0,,,,95,
2019-05-08T22:30:41.000Z,33.969779,-84.221637,294.0,22.0,13.1,1.5,4,gps,0.8,0.7,1.1,-26.0,,,,95,
2019-05-08T22:30:44.000Z,33.969712,-84.221563,291.0,19.0,,0.0,6,gps,0.8,0.7,1.1,-26.0,,,,95,
2019-05-08T22:30:47.000Z,33.969708,-84.221560,292.0,19.0,,0.0,2,gps,0.8,0.7,1.1,-26.0,,,,95,
2019-05-08T22:30:50.000Z,33.969731,-84.221533,291.0,16.0,,0.0,4,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:30:53.000Z,33.969754,-84.221522,290.0,17.0,,0.0,6,gps,1.0,0.7,1.3,-26.0,,,,95,
2019-05-08T22:30:56.000Z,33.969754,-84.221531,292.0,14.0,,0.0,8,gps,1.0,0.7,1.3,-26.0,,,,95,
2019-05-08T22:30:58.000Z,33.969742,-84.221531,291.0,13.0,,0.0,0,gps,0.7,0.7,1.0,-26.0,,,,95,
2019-05-08T22:31:00.000Z,33.969733,-84.221532,291.0,12.0,,0.0,0,gps,0.7,0.8,1.0,-26.0,,,,95,
2019-05-08T22:31:02.000Z,33.969740,-84.221531,291.0,13.0,,0.0,0,gps,0.7,0.8,1.0,-26.0,,,,95,
2019-05-08T22:31:04.000Z,33.969739,-84.221531,291.0,12.0,,0.0,0,gps,0.7,0.8,1.0,-26.0,,,,95,
2019-05-08T22:31:06.000Z,33.969739,-84.221531,291.0,12.0,,0.0,0,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:31:08.000Z,33.969740,-84.221531,291.0,12.0,,0.0,0,gps,0.9,0.8,1.2,-26.0,,,,95,
2019-05-08T22:31:10.000Z,33.969740,-84.221531,291.0,12.0,,0.0,0,gps,2.0,0.9,2.2,-26.0,,,,95,
2019-05-08T22:31:12.000Z,33.969741,-84.221531,291.0,11.0,,0.0,0,gps,1.8,0.9,2.0,-26.0,,,,95,
2019-05-08T22:31:14.000Z,33.969741,-84.221530,291.0,11.0,,0.0,0,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:31:16.000Z,33.969741,-84.221530,291.0,12.0,,0.0,2,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:31:18.000Z,33.969741,-84.221530,291.0,13.0,,0.0,0,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:31:20.000Z,33.969741,-84.221530,291.0,13.0,,0.0,0,gps,1.8,0.9,2.0,-26.0,,,,95,
2019-05-08T22:31:22.000Z,33.969741,-84.221530,291.0,14.0,,0.0,0,gps,1.4,0.9,1.7,-26.0,,,,95,
2019-05-08T22:31:24.000Z,33.969741,-84.221530,291.0,16.0,,0.0,0,gps,1.3,0.9,1.6,-26.0,,,,95,
2019-05-08T22:31:32.000Z,33.969738,-84.221522,291.0,17.0,,0.0,0,gps,1.3,0.9,1.6,-26.0,,,,95,
2019-05-08T22:31:35.000Z,33.969737,-84.221516,291.0,13.0,,0.0,0,gps,0.8,0.7,1.1,-26.0,,,,95,
2019-05-08T22:31:37.000Z,33.969741,-84.221515,291.0,11.0,,0.0,0,gps,0.8,0.7,1.1,-26.0,,,,95,
2019-05-08T22:31:39.000Z,33.969743,-84.221513,291.0,10.0,,0.0,0,gps,0.8,0.7,1.1,-26.0,,,,95,
2019-05-08T22:31:41.000Z,33.969723,-84.221507,290.0,9.0,,0.0,0,gps,0.8,0.7,1.1,-26.0,,,,95,
2019-05-08T22:31:42.003Z,33.969723,-84.221507,290.0,9.0,,0.0,6,gps,0.8,0.8,1.2,-26.0,,,,95,
2019-05-08T22:31:43.425Z,33.969723,-84.221507,290.0,9.0,,0.0,0,gps,0.8,0.8,1.2,-26.0,,,,95,
2019-05-08T22:31:46.000Z,33.969724,-84.221506,291.0,11.0,,0.0,0,gps,0.8,0.8,1.2,-26.0,,,,95,
2019-05-08T22:31:48.000Z,33.969728,-84.221508,291.0,14.0,,0.0,0,gps,0.8,0.8,1.2,-26.0,,,,95,
2019-05-08T22:31:51.000Z,33.969713,-84.221507,290.0,13.0,,0.0,3,gps,3.3,0.9,3.4,-26.0,,,,95,
2019-05-08T22:31:54.000Z,33.969717,-84.221508,290.0,10.0,,0.0,0,gps,1.0,0.8,1.3,-26.0,,,,95,
2019-05-08T22:31:56.000Z,33.969721,-84.221508,291.0,10.0,,0.0,0,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:31:58.000Z,33.969720,-84.221508,291.0,10.0,,0.0,0,gps,0.8,0.8,1.1,-26.0,,,,95,
2019-05-08T22:31:58.943Z,33.969720,-84.221508,291.0,9.0,,0.0,2,gps,0.9,0.9,1.2,-26.0,,,,95,
2019-05-08T22:32:01.000Z,33.969720,-84.221508,291.0,11.0,,0.0,0,gps,0.9,0.9,1.2,-26.0,,,,95,
2019-05-08T22:32:03.000Z,33.969720,-84.221508,291.0,11.0,,0.0,0,gps,2.0,0.9,2.2,-26.0,,,,95,
2019-05-08T22:32:05.000Z,33.969720,-84.221508,291.0,13.0,,0.0,0,gps,2.0,0.9,2.2,-26.0,,,,95,
2019-05-08T22:32:07.000Z,33.969720,-84.221508,291.0,13.0,,0.0,0,gps,2.8,0.9,3.0,-26.0,,,,95,
2019-05-08T22:32:09.000Z,33.969720,-84.221508,291.0,10.0,,0.0,0,gps,2.0,0.9,2.2,-26.0,,,,95,
2019-05-08T22:32:11.000Z,33.969720,-84.221508,291.0,11.0,,0.0,0,gps,2.0,0.9,2.2,-26.0,,,,95,
2019-05-08T22:32:13.000Z,33.969720,-84.221509,291.0,14.0,,0.0,0,gps,2.0,0.9,2.2,-26.0,,,,95,
2019-05-08T22:32:15.000Z,33.969720,-84.221509,291.0,15.0,,0.0,0,gps,2.0,0.9,2.2,-26.0,,,,95,
2019-05-08T22:32:17.000Z,33.969720,-84.221509,291.0,15.0,,0.0,0,gps,2.0,0.9,2.2,-26.0,,,,95,
2019-05-08T22:32:20.000Z,33.969721,-84.221509,291.0,13.0,,0.0,5,gps,1.8,0.9,2.1,-26.0,,,,95,
2019-05-08T22:32:22.000Z,33.969721,-84.221509,291.0,11.0,,0.0,0,gps,0.7,0.7,0.9,-26.0,,,,95,
